ID,Data,Classification
1642888949956763650,"@shina2122 Hello. The UK residence permit must be permanent in order to be allowed to apply for a visa on arrival along with a passport valid for at least 6 months. For further information, please contact us via private messages. https://t.co/IwSRzeyfQU",FALSE
1642888944076324864,"Let's be honest... Kewaunee County has no equal! Biking, hiking, boating (both Great Lake style and inland lakes), fishing, kayaking, the world's largest grandfather clock, and even a zoo! Need I say more?📷 With- @KewCoSheriff @luxspeedway @KCStarNews https://t.co/hC38ErEDk3",FALSE
1642888935167893504,"The perfect scooter to show off your sporty side! Bring home the stylish Dio today. For more information, please give us a missed call on +919311340948 or visit our website. #Honda #Dio https://t.co/7V13o1Ifsx",FALSE
1642888934656204802,packers and movers trichy to virudhunagar Functioning on the princip ..For more info visit...https://t.co/V4rMW2uSeZ https://t.co/cp6o813puU,FALSE
1642888928310034439,"https://t.co/y39X7lTNrU Everything’s bigger in Texas, INCLUDING THE ISRAELITES! We’re taking over these #Austin streets! ……………………………………… Visit our website here 💻👨🏾‍💻🖥 🔴 https://t.co/3er4ubIwH5 #AustinBlitz #SXSW #AmericanLies https://t.co/kjWqc0xWBJ",FALSE
1642888927169200130,Thanks Surfside Texas for a wonderfully relaxing weekend celebrating our 40 years! Can't wait to visit again. It was hard to head home. https://t.co/5FOANyY0QI,FALSE
1642888927009710080,"📣 Build-to-suit retail development opportunity! Located in Zanesville, 3720-3740 Frazeysburg Rd offers 4.12 acres of development land along a busy commercial corridor! For more details, contact @kbenincasa or visit https://t.co/GX4CeJWaJu #Zanesville https://t.co/nVZMYlLSSo",FALSE
1642888917207613440,@DavidLu44923914 No tourists will visit with the illegal gimmegrants housed there!,FALSE
1642888916230365184,"@MationMiss @AcquaintSTHFan Visit Tails’ brother, Kilometre.",FALSE
1642888914405847040,Good visit : https://t.co/jjWjpCZRsQ,FALSE
1642888903198908417,Woweers naman on time ang pag visit sa account ko hahahahahaha,FALSE
1642888901416177665,@RealAnneMarieC @SowellCharles @AdamKinzinger America is ALREADY great. Go visit a 3rd world country than tell me how bad you have it here ....,FALSE
1642888896517398528,@bicasso_ai About Bicasso AI: Visit – https://t.co/rbSM5KNsxs @ub8fjzeno1 @me8gesdom1 @tatch60264337,FALSE
1642888874182742016,About Bicasso AI: Visit – https://t.co/rbSM5KNsxs @ub8fjzeno1 @me8gesdom1 @tatch60264337,FALSE
1642888869677789184,"#TheBest #Price #Taxi #Cancun #Airport to ferry #SeguroTULUM 🚐😷🏝🏖 Visit us on the https://t.co/cZjRK2JQ4F for any question, contact our reservation phone available with WhatsApp &amp; Telegram: 📲 📞 +52-998 109 7800 📲 📞 +52-998 236 4234 📩 info@cancuntaxi.mx￼ We have https://t.co/bV8WpD9T03",FALSE
1642888857258532864,@POTUS Not enough voters in ohio to visit?,FALSE
1642888854112997377,@MAstronomers Sean Plunket #SaintRampalJi #KabirIsGod #Spirituality #NewZealand Supreme God Kabir appear whenever He wishes. He never takes birth from a mother because he is the originator of all. Must visit www.JagatGuruRampalji. org https://t.co/DuzTn7iAKd,FALSE
1642888852946796552,@CeoNoida @myogiadityanath @CMOfficeUP @ChiefSecyUP @UPGovt @dr_maheshsharma @NandiGuptaBJP @PankajSinghBJP Please visit in sector 79 and see how funds are wasted in by horticulture department although no maintenance and care is done of dust free zone and green belt. Undelvoped green belt of sector 79. https://t.co/muR4zHxyhP,FALSE
1642888848727482370,#अल्लाह_कबीर फजाइले जिक्र अल्लीमूल गैब बसाहादाती तील कबीर रूलमुतालू (2) वह कबीर अल्लाह तमाम पोशीदा और जाहिर चीजों का जानने वाला है(सबसे) बड़ा है और आलीशान रुत्बे वाला है। Visit Satlok ashram YouTube channel https://t.co/8Yl13dWUsY,FALSE
1642888843413319682,"@krassenstein It was a false flag, doesn't mean it didnt happen, Cruz was groomed by the fbi to do it. They dont visit you 17 times because you're a nice guy and want to enjoy oh y coffee w ya",FALSE
1642888842842890240,"If you are interested in $YUM most recent quarter highlights, please visit https://t.co/Yfr0Kqk5pK",FALSE
1642888836798730241,"Potential UPK Parents: Inspire! Crayon Campus has added an Open House to its schedule. Families may now visit from 6 to 7 pm on Tuesday, April 4th or Thursday, April 6th to learn more about their program. https://t.co/Hs8fdOdjli",FALSE
1642888827080691713,Does Teeth Whitening Charcoal Work? Visit: https://t.co/3gVUuu6dD0 #teethwhiteningcostlondon #enlightenteethwhiteninglondon #professionalteethwhiteningcostlondon #teethwhiteningpricelondon #laserteethwhiteningcostlondon https://t.co/DkWfoBuxjF,FALSE
1642888822513102849,Visit our site: https://t.co/IdmIVewW1N,FALSE
1642888818209464320,"Military or not, who has the right to enter our home without a prior invitation and complain That we are irritated by this unwanted visit https://t.co/7XLEoRrDTt",FALSE
1642888815076605954,33 DAYS UNTIL.. Opening Night!! Saturday - May 6 Gates open at 5pm Opening Ceremonies at 7pm Visit https://t.co/QxadbSx88k for details. https://t.co/clsFvvenhQ,FALSE
1642888813424025600,Human life is very precious. It is a great sin to destroy this life. #GodMorningMonday #SantRampaljiQuotes #सत_भक्ति_संदेश ♦️Please visit https://t.co/0M1kYL1Gue https://t.co/c7BbNzkGDK,FALSE
1642888806889078784,@CallSignSiren No truer words ever spoken!! I want him to move back in with me! But even an in person visit in prep for that would be fantastic!!❤💕❤,FALSE
1642888803399479300,"🙌 WIN A TICKET TO CONSENSUS 2023 worth US$2,199🤯 ✨ CNC Members DM us in our private chat 😉 To enter: 📌 Follow @CryptoNomads_gm &amp; @consensus2023 📌 Visit https://t.co/KiYJ7v6pbf &amp; click “interested” in the event 📌 Comment what you like about Austin https://t.co/BKqY5GWW1I",FALSE
1642888797397614593,"📝 My Blog Post On My Website 'Mr.jollys Music Classes .Com Title:---Raga Vrindavani Sarang Definition, Taan &amp; Bollywood Songs (To read the full post, please visit My Website Mr.jollys Music classes .Com ) 📝 Post Link:---👇 https://t.co/U2sz3F59Et https://t.co/Yv8d7T7PFn",FALSE
1642888796889833472,"fascination. curiosity. but, good. that means it’ll be a first visit for them. they’re a little big, but they’re nice.",FALSE
1642888789172338688,@wowbitcoinrocks Everyone must be able to visit this site. This is very important. Acquire information about the #bitcoin,FALSE
1642888783766093831,"Nippon India Nivesh Lakshya Fund, a long-term performer who has his eyes set on the target. A great candidate for long innings. To know more, visit: https://t.co/j8XEFhrBsz #SmartInvestment #Investments #MutualFunds #NipponIndiaMutualFund #NipponIndiaNiveshLakshyaFund https://t.co/SOucX6mE5y",FALSE
1642888778384654340,"If you got a text message asking you to visit the nearest Cereal Board and collect fertilizer, NCPB in Makueni Depot is situated nearby to the public building Ward Administrator's Office and the church AIC Wote.",FALSE
1642888777185075202,"Does anyone not FROM Iowa like it there? I've never heard ""you know where you need to visit? Davenport."" Let's be honest - but for the caucuses every 4 years, most of us just forget about the place. And if we can kill the caucuses maybe we can kill ethanol too!",FALSE
1642888776136400898,"Call to Action: If Election Integrity is important to you, and it should be, call or write your TN senator &amp; representatives today. Ask them to support SB137/HB835!! Visit https://t.co/O1Kgg5vUZt if you need help finding your legislature contact. https://t.co/U5yWEf0hrO",FALSE
1642888768855109639,@EurasianDomina Is Boston ever on Your radar for a visit?,FALSE
1642888766023974914,@Starrybooz @cheesoodle yessss we got to visit a factory where they made chips it was great and the chips were so good,FALSE
1642888762731495424,@ssaratht What nonsense is going on??😡😡 Why do Hindus want to visit those places I don't understand,FALSE
1642888749288751109,We are so excited to show off our BRAND NEW FLOORS! A big thank you to the Margaret Dunning Foundation for supplying us with a generous grant in order to fund this amazing gift! Please make sure to visit their website https://t.co/ybetg4WwmJ https://t.co/WcbbD0MBn6,FALSE
1642888745073385473,#NowPlaying On #HotxxMagOnlineRadio YBC HUNCHO - SELF MADE Visit: https://t.co/j9qfBFfaAx Submit your music for rotation! Email: HotxxMagOnlineRadio@gmail.com #OnlineRadioStation #Music #Radio #IndieArtistYBC HUNCHO https://t.co/6NtfuGiRhd,FALSE
1642888741227462656,"Carson Sue’sue 6‘5“ 205 W. Valley city Granger,UT is a quarterback who really impressed me during my visit to Salt Lake City. Explosive, great foot work, leader both on and off the field with terrific arm strength. He can do it all. 3.2 GPA.⁦@CarsonSuesue1⁩ https://t.co/58o4mvgyfi",FALSE
1642888727524691968,#GodNightMonday GOD IS IN FORM All holy scriptures say that God can be seen. He is in form. He is not bodiless. To know more Visit 👉https://t.co/bbayaIgYdF https://t.co/Bu3fbYQlWe,FALSE
1642888726777823234,"@notcapnamerica He has more important things to do, like go visit the ancestors in Ireland. The British need to chill. Americans don't care about this shit.",FALSE
1642888725993586689,"A huge thank you to all who have given so far to the #BishopsLentAppeal. We are almost a third of the way to go to reach our target of £12,000! If you're able to consider giving to help us reach our goal, please visit https://t.co/TZ9Tk5NJN2 #lent2023 #lentengiving #lentappeal https://t.co/aIQ5tBKJyT",FALSE
1642888714786316290,SWIFTGROUPQATAR..!! Get quality and affordable Cleaning Services with us. We are the number one choice in Qatar Doha and nearby areas of the city for Cleaning purposes. 📞Call +947-333-66-458 visit 🌐 https://t.co/jDebLfqEo5 info@swiftgroup-qa.com https://t.co/4gUUG8a1ng,FALSE
1642888710684377088,"Treat your family &amp; friends this Easter with a meal or a dish specially prepared by us. Email, phone or visit our website for menu options. virgilsjamaica@yahoo.com https://t.co/1M0wQ6Px2r",FALSE
1642888708465491968,@HRHPAFA HRH Abdul Aziz Bin Fahad dear HRH،I allready requst u my heardly wish this Holly month of Ramzan with u in saudi arabia۔Dear HRH if u r Busy kindly arange my Visit for umrah Saudi arabia Hope HRH u except my request Nasir Yaqub Lahore Pakistan con 00923008451111،،Whatsapp also,FALSE
1642888707660193794,"Pardon our mess! This Spring &amp; continuing into 2024, you will see numerous Public Works projects in the Resort Area as we build our future. Visit https://t.co/7lG26f92Hn to get up-to-date information about project timelines, important parking dates &amp; more. https://t.co/A67asRMBwC https://t.co/IEaBrYpQWu",FALSE
1642888707333054464,Visit Boffin FX on Reverb https://t.co/C4HeSakv1o,FALSE
1642888703273213952,"Experience flavors and the fruity punch of our rich range of all-natural preserves. To shop for natural preserves online, visit https://t.co/cFPkjXf2Nf 🛍 #beewel #beewelnaturesstore #purehoney #coffee #pickles #spices #groceries #preserves #cherry #cherrypreserves https://t.co/qiuvEtCztp",FALSE
1642888700542550017,"@RealAdeshina @realkenokonkwo 😂😂😂 u will block me but I will say this to you my respected elder brother!!! You need to visit the rehab, if possible go with family member!! Because u are losing it and m@d people in Nigeria are enough, but there can be an addition.Corn dey ur pocket hopeless Id!ot",FALSE
1642888696880832512,Interested in Sponsoring? Join us in supporting a worthy cause at our upcoming golf tournament benefiting @AngelFlightSE Sponsors will have the chance to showcase their brand while networking with TBTLA members. Visit https://t.co/2zXkCJFJG5 to see sponsorship opportunities. https://t.co/ualRW7jpah,FALSE
1642888689201164291,Giants will host Oklahoma WR Marvin Mims Jr. for top-30 visit #NewYorkJets #Jets #NYJ #TeamJets #NYJetsFootball #NYJets https://t.co/oZZUFyYJI8,FALSE
1642888687024488448,"law school chhodo bhai, law coaching is the most entertaining place you'll ever visit. the characters you get to experience daily, wow. #clat",FALSE
